temperature_rnn,humidity_rnn,pressure_rnn,windSpeed_rnn,irradiance_rnn,temperature_actual,humidity_actual,pressure_actual,windSpeed_actual,irradiance_actual
30.421656,70.601036,1009.2071,1.5897787,698.62195,30.3,70.6,1009.2700000000001,1.7,657.39
30.395844,70.734116,1009.2181,1.5818882,664.0769,30.3,70.8,1009.28,1.6399999999999997,628.33
30.377356,70.863625,1009.2278,1.5549359,633.7447,30.3,70.8,1009.28,1.73,590.48
30.371807,70.95108,1009.2329,1.5871203,598.0077,30.4,70.8,1009.25,1.82,539.93
30.421185,70.923645,1009.2172,1.6405401,550.9357,30.3,70.9,1009.2700000000001,1.82,485.22999999999996
30.405237,71.117386,1009.22375,1.6586173,497.73328,30.2,71.2,1009.2999999999998,1.8899999999999997,432.47999999999996
30.337637,71.460304,1009.24243,1.6943381,444.3053,30.2,71.9,1009.26,1.6399999999999997,375.09
30.270061,71.967384,1009.2362,1.6063389,386.61438,30.3,71.5,1009.34,1.5199999999999996,311.11
30.319706,71.86273,1009.26154,1.5263997,325.9996,30.2,71.1,1009.34,1.6099999999999999,253.72
30.32684,71.738205,1009.2879,1.5322692,270.14566,30.2,71.2,1009.3799999999999,1.75,195.36
30.309368,71.708176,1009.3206,1.5832317,211.11723,30.2,71.2,1009.4,1.6399999999999997,145.05
30.293255,71.671875,1009.3524,1.5519067,159.2022,30.2,71.5,1009.4,1.75,97.44
30.256964,71.79831,1009.3652,1.5822026,110.0865,30.2,71.3,1009.4200000000001,1.8,58.61
30.25178,71.74107,1009.3811,1.610748,70.07069,30.2,71.7,1009.4,1.7,24.66
30.218628,71.92712,1009.3811,1.5827905,34.393967,30.2,71.8,1009.4,1.43,0.0
30.19522,72.092316,1009.38293,1.4650577,8.565277,30.2,71.9,1009.45,1.57,0.0
30.174011,72.14976,1009.3992,1.4650681,1.7689764,30.3,71.9,1009.43,1.4699999999999998,0.0
30.200104,72.1113,1009.40466,1.4237533,0.95406175,30.2,72.0,1009.4899999999999,0.0,0.0
30.139292,72.51193,1009.47675,0.8386209,4.866153,30.3,71.8,1009.51,1.7,0.0
30.19309,72.21532,1009.47394,1.2368695,1.7966926,30.3,71.5,1009.48,1.4999999999999998,0.0
30.233368,72.01205,1009.4891,1.307711,3.9267242,30.3,71.4,1009.5000000000001,1.5400000000000003,0.0
30.25553,71.924255,1009.50775,1.3486258,4.9117804,30.3,71.9,1009.4599999999999,1.45,0.0
30.234735,72.18211,1009.4974,1.3345741,4.427433,30.3,70.0,1009.47,1.82,0.0
30.356983,71.394135,1009.5033,1.4808472,10.694355,30.2,70.8,1009.51,1.6799999999999997,0.0
30.296505,71.511185,1009.5274,1.4862237,7.090032,30.3,70.6,1009.4599999999999,1.7,0.0
30.316174,71.353004,1009.5106,1.5077626,7.329911,30.3,69.9,1009.47,1.59,0.0
30.363209,70.95654,1009.50885,1.4808676,9.223551,30.3,70.7,1009.48,1.5400000000000003,0.0
30.317173,71.137245,1009.5018,1.4537439,5.687654,30.3,70.3,1009.47,1.57,0.0
30.321762,71.026306,1009.4939,1.4572803,6.6952705,30.4,70.5,1009.4899999999999,1.43,0.0
30.34415,70.96042,1009.49194,1.4048778,5.6348443,30.3,70.1,1009.5300000000001,1.43,0.0
30.337292,70.86194,1009.51843,1.3806927,6.869525,30.4,70.6,1009.55,1.6099999999999999,0.0
30.335331,70.90323,1009.531,1.4388952,4.351914,30.4,70.3,1009.58,1.7,0.0
30.359844,70.78209,1009.55554,1.495947,5.0635633,30.4,70.9,1009.5999999999999,1.6099999999999999,0.0
30.332066,71.04019,1009.5773,1.4841894,3.4174323,30.4,70.6,1009.6299999999999,1.6599999999999997,0.0
30.348322,71.035866,1009.60486,1.5018419,4.9307346,30.4,70.8,1009.6400000000001,1.57,0.0
30.346466,71.15729,1009.6273,1.4766886,5.084932,30.4,70.8,1009.6299999999999,0.0,0.0
30.325378,71.4808,1009.67175,0.8674079,10.365189,30.3,71.6,1009.6400000000001,1.7,0.0
30.25932,71.83395,1009.645,1.2592266,4.162401,30.3,71.4,1009.66,1.5400000000000003,0.0
30.248755,71.89069,1009.6592,1.3373252,4.9177704,30.2,71.8,1009.66,1.5400000000000003,0.0
30.185343,72.22521,1009.67163,1.3640556,4.8625765,30.2,72.0,1009.6700000000001,0.0,0.0
30.131311,72.68056,1009.71375,0.78279996,9.25529,30.2,71.8,1009.6700000000001,1.59,0.0
30.156778,72.49835,1009.6847,1.1552898,6.450832,30.2,71.9,1009.7099999999999,1.57,0.0
30.161663,72.417496,1009.70105,1.2819945,5.455911,30.2,72.2,1009.7500000000001,1.6599999999999997,0.0
30.148127,72.50721,1009.7258,1.3664736,4.2356253,30.1,72.6,1009.7500000000001,1.5400000000000003,0.0
30.083231,72.87394,1009.7455,1.3586046,4.021883,30.2,71.9,1009.76,1.43,0.0
30.14825,72.604294,1009.7606,1.3234057,7.2118044,30.2,71.7,1009.7799999999999,1.6099999999999999,0.0
30.191738,72.364136,1009.77625,1.3885697,7.6672134,30.2,71.3,1009.8300000000002,1.57,0.0
30.230219,72.05434,1009.81323,1.4018091,8.1563,30.2,71.3,1009.8300000000002,1.6599999999999997,0.0
30.235867,71.91326,1009.8346,1.4491736,7.6223907,30.2,71.3,1009.88,1.8,0.0
30.22959,71.81901,1009.8645,1.526712,6.3625574,30.2,71.2,1009.84,1.75,0.0
30.230042,71.752525,1009.8664,1.5464712,6.976575,30.2,71.4,1009.85,1.59,0.0
30.211731,71.83886,1009.86743,1.4969009,6.348342,30.1,71.5,1009.8300000000002,1.6099999999999999,0.0
30.156162,72.04673,1009.8605,1.4902344,6.6393614,30.1,71.6,1009.8300000000002,1.75,0.0
30.126186,72.14317,1009.85,1.5450109,6.1294737,30.1,71.2,1009.87,1.7,0.0
30.140823,71.9509,1009.8652,1.5466474,7.067889,30.2,71.5,1009.87,1.4699999999999998,0.0
30.162088,71.89845,1009.8695,1.4599211,6.138831,30.2,71.7,1009.8899999999999,1.5199999999999996,0.0
30.160135,71.97989,1009.8764,1.4457563,5.486518,30.2,72.4,1009.91,1.6399999999999997,0.0
30.119797,72.3496,1009.8824,1.4841912,3.117621,30.2,71.8,1009.9199999999998,1.5400000000000003,0.0
30.155209,72.26773,1009.9016,1.4581008,6.273985,30.2,71.7,1009.9699999999999,1.57,0.0
30.176935,72.19287,1009.9385,1.4582248,6.904006,30.3,71.7,1009.99,1.6399999999999997,0.0
30.228565,72.050026,1009.96466,1.4872105,6.6647234,30.2,71.8,1010.0100000000001,1.57,0.0
30.205725,72.18811,1009.99774,1.4687833,6.815881,30.2,71.4,1010.05,1.5199999999999996,0.0
30.218124,72.0695,1010.03876,1.4409761,8.359999,30.2,71.7,1010.0900000000001,1.5400000000000003,0.0
30.197174,72.14136,1010.0759,1.4363796,7.066518,30.2,71.6,1010.1500000000001,1.45,0.0
30.192816,72.10681,1010.1245,1.3949794,7.187724,30.2,71.9,1010.1099999999999,1.4999999999999998,0.0
30.172617,72.24916,1010.13104,1.4006634,7.042289,30.2,71.8,1010.1200000000001,1.57,0.0
30.17782,72.26051,1010.1353,1.4288663,7.5376034,30.1,72.2,1010.1,1.6599999999999997,0.0
30.119076,72.57194,1010.12866,1.4744816,6.778449,30.2,72.2,1010.07,1.6399999999999997,0.0
30.14552,72.59352,1010.10266,1.4873731,7.20793,30.2,72.4,1010.0900000000001,1.5199999999999996,0.0
30.154175,72.71109,1010.09393,1.4451209,6.8549213,30.3,72.2,1010.1200000000001,1.43,0.0
30.21906,72.56968,1010.09985,1.3948098,7.6313615,30.2,72.1,1010.1500000000001,1.43,0.0
30.213705,72.59915,1010.12854,1.3728969,8.337289,30.2,71.7,1010.1099999999999,1.45,0.0
30.233047,72.44705,1010.1365,1.3728437,10.315895,30.2,72.0,1010.1500000000001,1.5400000000000003,0.0
30.21344,72.493,1010.1531,1.4034669,8.337408,30.3,72.0,1010.13,1.5199999999999996,0.0
30.247946,72.401764,1010.14777,1.4078981,8.148283,30.2,72.4,1010.13,1.57,0.0
30.199814,72.686516,1010.1446,1.4280428,7.025659,30.2,72.1,1010.13,1.4699999999999998,0.0
30.202984,72.68044,1010.14655,1.3957791,8.555979,30.2,71.9,1010.13,1.43,0.0
30.216116,72.582504,1010.1495,1.368549,9.548455,30.2,72.2,1010.1200000000001,1.73,0.0
30.202494,72.641815,1010.13837,1.4790709,7.831633,30.2,72.4,1010.14,1.43,0.0
30.186062,72.76746,1010.1439,1.3979027,7.1387587,30.2,72.5,1010.14,0.0,0.0
30.152517,73.086655,1010.1748,0.8050764,11.615724,30.2,72.6,1010.1200000000001,0.0,0.0
30.128561,73.30577,1010.1693,0.5670223,12.742609,30.2,72.9,1010.14,0.0,0.0
30.10593,73.48079,1010.1702,0.44019878,11.079163,30.0,73.6,1010.17,0.0,0.0
29.977268,74.055435,1010.19244,0.34901476,8.557409,29.900000000000002,74.7,1010.14,1.4699999999999998,0.0
29.839636,74.63992,1010.15735,0.8570466,0.6940961,29.8,75.1,1010.2000000000002,1.4699999999999998,0.0
29.724985,75.18579,1010.1808,1.0336442,1.5468299,29.6,75.8,1010.21,1.43,0.0
29.572376,75.969505,1010.20306,1.0916365,2.2788346,29.5,76.3,1010.22,0.0,0.0
29.449078,76.78699,1010.2459,0.55905545,7.060468,29.5,76.5,1010.2899999999998,0.0,0.0
29.401297,77.13213,1010.2768,0.36000952,7.4836016,29.400000000000002,76.5,1010.3000000000001,1.4999999999999998,0.0
29.381414,77.005264,1010.27277,0.8664444,3.98916,29.3,77.0,1010.3699999999999,1.45,0.0
29.30009,77.23207,1010.3233,1.025191,3.4084916,29.3,77.3,1010.3699999999999,0.0,0.0
29.243673,77.65821,1010.3797,0.51440567,7.950604,29.2,77.5,1010.39,0.0,0.0
29.170166,78.039,1010.40454,0.32907787,8.675069,29.3,77.9,1010.3999999999999,0.0,0.0
29.164413,78.201965,1010.40814,0.24498765,7.5726213,29.2,78.6,1010.46,0.0,0.0
29.092926,78.65796,1010.43524,0.18871479,5.4882765,29.1,78.6,1010.43,0.0,0.0
29.03657,78.9731,1010.4483,0.15074152,7.343948,29.0,78.7,1010.47,0.0,0.0
28.97174,79.234116,1010.4778,0.11772223,8.03265,29.0,79.3,1010.47,0.0,0.0
28.91206,79.5884,1010.48804,0.0923494,6.960601,29.0,79.1,1010.46,1.43,0.0
28.928232,79.3773,1010.4568,0.65240914,4.439801,28.900000000000002,79.2,1010.4900000000001,1.45,0.0
28.892422,79.4655,1010.4731,0.8707277,6.0410204,29.0,78.4,1010.5099999999999,1.5199999999999996,0.0
28.978617,79.00178,1010.48846,1.0087006,9.108603,29.0,78.7,1010.5,1.6099999999999999,0.0
28.997793,78.950874,1010.4857,1.1299003,7.603079,29.0,78.2,1010.54,1.5400000000000003,0.0
29.04185,78.68194,1010.5046,1.1733178,8.523255,29.0,78.1,1010.58,0.0,0.0
29.044163,78.70763,1010.56494,0.58561206,11.644483,29.1,78.2,1010.62,0.0,0.0
29.054144,78.66877,1010.5958,0.379355,11.018008,29.1,78.2,1010.5899999999999,0.0,0.0
29.055294,78.64099,1010.60223,0.28818047,10.896892,29.1,78.9,1010.61,0.0,0.0
29.007837,78.95155,1010.6098,0.22795375,8.149296,29.0,79.3,1010.64,0.0,0.0
28.92721,79.396866,1010.63086,0.17960985,7.283151,29.0,79.0,1010.7,0.0,0.0
28.917156,79.43825,1010.67303,0.14058003,8.954019,29.0,78.9,1010.68,0.0,0.0
28.924582,79.42071,1010.69336,0.11414209,10.565639,29.0,78.6,1010.67,1.43,0.0
28.965603,79.036316,1010.6727,0.67612064,7.862568,29.0,78.8,1010.73,0.0,0.0
28.95692,79.20093,1010.7298,0.2957509,11.746168,29.0,78.7,1010.8100000000001,0.0,0.0
28.95311,79.24048,1010.7783,0.16910112,11.3801365,29.0,78.8,1010.79,0.0,0.0
28.947784,79.28466,1010.796,0.12164404,11.199146,29.0,78.4,1010.83,0.0,0.0
28.97182,79.0842,1010.82556,0.09517058,12.217641,29.0,78.4,1010.8499999999999,0.0,0.0
28.975971,78.97606,1010.852,0.07708862,11.899501,29.1,78.1,1010.84,0.0,0.0
29.033672,78.679886,1010.85864,0.06671032,12.687593,29.0,78.2,1010.84,0.0,0.0
29.007004,78.72918,1010.8663,0.05622448,12.148261,29.0,78.7,1010.8799999999999,0.0,0.0
28.956173,78.969505,1010.8798,0.043619204,9.739935,28.900000000000002,78.9,1010.87,1.45,0.0
28.896168,79.03834,1010.85645,0.62727636,4.980832,28.8,79.0,1010.9,1.5400000000000003,0.0
28.824133,79.2278,1010.87524,0.88216245,6.4106884,28.900000000000002,79.2,1010.9599999999999,1.45,0.0
28.831783,79.2713,1010.9002,0.9662628,5.9886875,28.8,79.8,1011.0000000000001,1.4699999999999998,0.0
28.770115,79.68171,1010.9279,1.0387464,4.4376554,28.8,79.7,1011.01,0.0,0.0
28.762018,79.96547,1010.9764,0.48563978,9.756744,28.7,79.9,1011.04,0.0,0.0
28.697836,80.31207,1011.0093,0.30310136,10.481298,28.7,79.8,1011.0800000000002,1.45,0.0
28.69184,80.10982,1011.022,0.8233913,7.09787,28.8,79.5,1011.1100000000001,0.0,0.0
28.746658,79.90618,1011.0847,0.39835244,12.311906,28.8,79.4,1011.1399999999999,0.0,0.0
28.762915,79.83898,1011.1212,0.25407648,13.219654,28.8,79.3,1011.13,0.0,0.0
28.771677,79.774445,1011.13824,0.19073367,13.603658,28.7,80.1,1011.13,0.0,0.0
28.678314,80.25001,1011.1461,0.14805074,10.994762,28.7,80.1,1011.1800000000001,0.0,0.0
28.642406,80.43386,1011.1688,0.113632604,11.155933,28.7,80.2,1011.15,0.0,0.0
28.629246,80.568924,1011.16815,0.09097956,12.011409,28.6,80.4,1011.1800000000001,0.0,0.0
28.57721,80.820816,1011.1827,0.06943805,11.783779,28.6,80.4,1011.2200000000001,0.0,0.0
28.559317,80.88947,1011.2068,0.0515562,11.993527,28.6,80.6,1011.23,0.0,0.0
28.544256,80.98736,1011.2227,0.039058033,11.751533,28.6,80.2,1011.2,0.0,0.0
28.571772,80.841034,1011.2216,0.03330982,13.955593,28.6,80.7,1011.23,0.0,0.0
28.550705,80.99549,1011.22687,0.02521439,11.862099,28.6,80.3,1011.23,0.0,0.0
28.573414,80.86811,1011.23254,0.020717219,13.485938,28.6,80.3,1011.24,0.0,0.0
28.580723,80.80691,1011.2403,0.0169965,13.380915,28.6,80.0,1011.24,0.0,0.0
28.60043,80.63443,1011.24713,0.015070314,14.257908,28.6,80.0,1011.24,0.0,0.0
28.601871,80.554184,1011.2502,0.013400029,13.863772,28.6,79.9,1011.27,0.0,0.0
28.602182,80.45163,1011.2639,0.0103760585,13.484955,28.6,79.9,1011.3,1.5400000000000003,0.0
28.605198,80.146996,1011.2564,0.6497263,8.156597,28.6,80.2,1011.31,0.0,0.0
28.581203,80.38265,1011.2992,0.23814094,12.451023,28.6,80.4,1011.2799999999999,0.0,0.0
28.55196,80.673065,1011.28796,0.123963416,12.331963,28.6,80.2,1011.32,0.0,0.0
28.561054,80.65872,1011.29626,0.08351519,12.662411,28.6,79.7,1011.35,0.0,0.0
28.598017,80.376945,1011.32245,0.06449396,14.257521,28.5,80.0,1011.35,0.0,0.0
28.54313,80.49729,1011.3451,0.050882123,13.1962595,28.5,80.3,1011.34,1.45,0.0
28.503119,80.459595,1011.3236,0.64606035,7.865429,28.5,80.4,1011.38,0.0,0.0
28.481007,80.65992,1011.3668,0.24858654,12.482733,28.6,80.2,1011.3700000000001,0.0,0.0
28.521893,80.607254,1011.3635,0.1362071,13.637394,28.5,80.3,1011.3299999999999,0.0,0.0
28.499645,80.75264,1011.3484,0.09746879,13.722002,28.5,80.5,1011.32,1.43,0.0
28.488964,80.68711,1011.30725,0.6742518,8.833706,28.400000000000002,80.5,1011.35,0.0,0.0
28.444452,80.938156,1011.3459,0.2743129,13.600409,28.400000000000002,80.5,1011.34,0.0,0.0
28.413197,81.08905,1011.3474,0.15456916,14.036655,28.400000000000002,80.9,1011.3299999999999,0.0,0.0
28.376806,81.29017,1011.33673,0.10858007,12.445479,28.400000000000002,80.6,1011.3299999999999,0.0,0.0
28.38799,81.19116,1011.333,0.08401914,13.605475,28.400000000000002,80.7,1011.2900000000001,0.0,0.0
28.386877,81.190605,1011.31433,0.068848945,13.62288,28.400000000000002,80.8,1011.27,0.0,0.0
28.381012,81.238716,1011.2933,0.056170568,13.2873955,28.400000000000002,80.9,1011.3299999999999,0.0,0.0
28.371124,81.277985,1011.3052,0.041015815,12.209475,28.400000000000002,80.8,1011.35,0.0,0.0
28.373083,81.23714,1011.3246,0.030068416,12.569398,28.3,81.0,1011.34,0.0,0.0
28.317856,81.4342,1011.3383,0.021695664,12.391388,28.3,81.1,1011.34,0.0,0.0
28.286753,81.55034,1011.34357,0.015214733,12.353361,28.3,81.1,1011.34,0.0,0.0
28.277197,81.57898,1011.34393,0.010925442,12.650758,28.2,81.6,1011.3599999999999,0.0,0.0
28.201883,81.91421,1011.3524,0.0045064557,11.063427,28.2,81.6,1011.3599999999999,0.0,0.0
28.175455,82.027794,1011.35535,0.00085268123,11.652767,28.2,82.1,1011.41,0.0,0.0
28.137014,82.26778,1011.3721,0.0,9.955913,28.1,81.9,1011.3599999999999,0.0,0.0
28.104992,82.39455,1011.36957,0.0,12.256742,28.0,82.5,1011.4000000000001,0.0,0.0
28.011618,82.80457,1011.38385,0.0,10.472745,28.0,82.4,1011.38,0.0,0.0
27.986395,82.89435,1011.3823,0.0,11.851877,28.0,83.0,1011.3599999999999,0.0,0.0
27.945126,83.19056,1011.36444,0.0,10.510206,28.0,82.9,1011.35,0.0,0.0
27.949276,83.253685,1011.3481,0.0,11.642962,28.0,82.7,1011.3599999999999,0.0,0.0
27.971851,83.170876,1011.3455,0.0,12.7300625,28.0,82.6,1011.38,0.0,0.0
27.98795,83.073265,1011.356,0.0,12.982994,28.0,82.6,1011.3599999999999,0.0,0.0
27.992504,83.03908,1011.3559,0.0,13.152271,27.900000000000002,82.9,1011.3599999999999,0.0,0.0
27.930569,83.28103,1011.3592,0.0,12.1817,27.900000000000002,83.2,1011.38,0.0,0.0
27.882868,83.49988,1011.3646,0.0,11.134684,28.0,82.8,1011.3299999999999,0.0,0.0
27.938345,83.29194,1011.34247,0.0,13.350666,27.900000000000002,83.4,1011.35,0.0,0.0
27.885386,83.59753,1011.3379,0.0,11.117756,27.900000000000002,83.7,1011.3899999999999,0.0,0.0
27.847591,83.848915,1011.3495,0.0,10.060906,27.900000000000002,83.7,1011.3599999999999,0.0,0.0
27.842382,83.96607,1011.3455,0.0,11.27696,27.900000000000002,83.9,1011.42,0.0,0.0
27.833874,84.08963,1011.3678,0.0,10.655075,27.900000000000002,83.5,1011.35,0.0,0.0
27.86681,83.98552,1011.3578,0.0,13.557852,27.900000000000002,83.7,1011.38,0.0,0.0
27.8681,84.03289,1011.3625,0.0,12.646496,27.900000000000002,83.2,1011.38,0.0,0.0
27.902777,83.81523,1011.37067,0.0,14.482409,27.8,83.3,1011.4000000000001,0.0,0.0
27.860607,83.86988,1011.3904,0.0,13.780862,27.900000000000002,83.3,1011.4000000000001,0.0,0.0
27.875528,83.7558,1011.3937,0.0,13.341397,27.900000000000002,83.5,1011.38,0.0,0.0
27.87002,83.806015,1011.3826,0.0,12.617052,27.900000000000002,83.6,1011.3899999999999,0.0,0.0
27.863613,83.87791,1011.3775,0.0,12.136727,28.0,83.7,1011.4000000000001,0.0,0.0
27.90018,83.85038,1011.37164,0.0,11.7139225,28.0,83.3,1011.3899999999999,0.0,0.0
27.950352,83.684746,1011.3704,0.0,13.534964,27.900000000000002,83.5,1011.41,0.0,0.0
27.91383,83.8456,1011.3865,0.0,12.78913,27.900000000000002,83.5,1011.4000000000001,0.0,0.0
27.894955,83.92047,1011.3926,0.0,13.063222,28.0,83.5,1011.4399999999999,0.0,0.0
27.928196,83.815125,1011.4056,0.0,12.622863,28.0,83.7,1011.4300000000001,0.0,0.0
27.935108,83.8833,1011.40826,0.0,12.185126,28.0,83.5,1011.42,0.0,0.0
27.95691,83.84636,1011.40814,0.0,13.336748,28.0,83.6,1011.41,0.0,0.0
27.96141,83.904045,1011.40356,0.0,13.239593,27.900000000000002,83.6,1011.4000000000001,0.0,0.0
27.923899,84.05703,1011.40326,0.0,13.615995,27.900000000000002,83.8,1011.4000000000001,0.0,0.0
27.892893,84.20133,1011.3998,0.0,12.981117,27.900000000000002,83.7,1011.41,0.0,0.0
27.88919,84.1848,1011.401,0.0,13.337671,28.0,83.8,1011.42,0.0,0.0
27.924417,84.088615,1011.398,0.0,12.704075,28.0,83.6,1011.42,0.0,0.0
27.958233,83.962166,1011.3994,0.0,13.439894,28.1,83.1,1011.42,0.0,0.0
28.045527,83.57827,1011.401,0.0,14.950007,28.1,83.0,1011.4300000000001,0.0,0.0
28.082699,83.40095,1011.41034,0.0,14.681697,28.1,82.9,1011.3899999999999,0.0,0.0
28.097773,83.330414,1011.4015,0.00033632398,14.954626,28.1,83.3,1011.3899999999999,0.0,0.0
28.072102,83.51747,1011.39124,0.0,13.0681095,28.0,83.6,1011.4000000000001,0.0,0.0
28.001972,83.86024,1011.3917,0.0,12.094527,28.0,83.6,1011.3700000000001,0.0,0.0
27.976898,84.0028,1011.3782,0.0,12.85097,28.0,83.9,1011.3700000000001,0.0,0.0
27.953543,84.1841,1011.36554,0.0,12.058049,27.900000000000002,84.4,1011.3700000000001,0.0,0.0
27.879314,84.5928,1011.35895,0.0,10.854721,27.900000000000002,84.5,1011.4000000000001,0.0,0.0
27.850666,84.77199,1011.3667,0.0,11.005074,28.0,84.2,1011.4000000000001,0.0,0.0
27.910458,84.56674,1011.3693,0.0,12.702793,28.0,84.0,1011.3899999999999,0.0,0.0
27.955603,84.395744,1011.3715,0.0,13.770193,27.900000000000002,84.3,1011.4399999999999,0.0,0.0
27.909418,84.57605,1011.4002,0.0,12.326628,27.900000000000002,84.4,1011.3899999999999,0.0,0.0
27.88216,84.720146,1011.3956,0.0,12.881994,27.900000000000002,84.4,1011.38,0.0,0.0
27.87421,84.78047,1011.38556,0.0,13.288468,28.0,84.4,1011.4300000000001,0.0,0.0
27.915293,84.66237,1011.3927,0.0,12.69573,28.0,84.4,1011.4399999999999,0.0,0.0
27.938238,84.622025,1011.4037,0.0,12.756318,28.0,84.1,1011.4300000000001,0.0,0.0
27.969036,84.492615,1011.4117,0.0,14.162808,28.0,84.1,1011.42,0.0,0.0
27.978577,84.46536,1011.4133,0.0,14.210373,27.900000000000002,84.5,1011.4000000000001,0.0,0.0
27.912952,84.78041,1011.4077,0.0,13.055981,28.0,84.4,1011.42,0.0,0.0
27.93482,84.732834,1011.4045,0.0,13.231695,28.0,84.5,1011.4300000000001,0.0,0.0
27.943638,84.755295,1011.4061,0.0,12.914866,28.0,84.6,1011.42,0.0,0.0
27.945795,84.82722,1011.40314,0.0,12.873202,28.0,84.3,1011.42,0.0,0.0
27.97041,84.72555,1011.40546,0.0,14.198452,27.900000000000002,84.9,1011.4300000000001,0.0,0.0
27.897726,85.08631,1011.4131,0.0,12.156189,27.900000000000002,84.9,1011.4500000000002,0.0,0.0
27.869898,85.2156,1011.42487,0.0,12.455523,27.8,85.1,1011.42,0.0,0.0
27.80891,85.4711,1011.42303,0.0,12.793035,27.8,85.0,1011.42,0.0,0.0
27.793163,85.49445,1011.4196,0.0,13.552248,27.8,85.0,1011.4399999999999,0.0,0.0
27.788382,85.45594,1011.4241,0.0,13.4400425,27.8,84.9,1011.4699999999999,0.0,0.0
27.792017,85.34866,1011.44,0.0,13.472199,27.900000000000002,84.7,1011.38,0.0,0.0
27.849316,85.11975,1011.4063,0.0,14.854938,27.900000000000002,84.6,1011.3899999999999,0.0,0.0
27.879929,84.98858,1011.38965,0.0,14.553756,27.900000000000002,84.7,1011.3899999999999,0.0,0.0
27.88184,84.998436,1011.38,0.0,13.687462,27.900000000000002,84.6,1011.42,0.0,0.0
27.884838,84.95599,1011.38983,0.0,13.508111,27.900000000000002,84.5,1011.4000000000001,0.0,0.0
27.888824,84.90653,1011.3904,0.0,13.9797325,27.900000000000002,84.8,1011.3700000000001,0.0,0.0
27.868992,85.048935,1011.3748,0.0,13.046265,28.0,84.5,1011.38,0.0,0.0
27.925816,84.85273,1011.36475,0.0,13.81743,28.0,84.1,1011.3599999999999,0.0,0.0
27.978495,84.605286,1011.35645,0.0,15.215456,28.0,84.1,1011.3299999999999,0.0,0.0
27.994816,84.53396,1011.3409,0.0010743088,14.909029,27.900000000000002,84.4,1011.31,0.0,0.0
27.935238,84.779465,1011.32635,0.0,13.634473,27.900000000000002,84.6,1011.31,0.0,0.0
27.893774,84.9619,1011.3137,0.0,12.732357,27.900000000000002,84.6,1011.31,0.0,0.0
27.879398,85.01115,1011.3049,0.0,12.773455,27.900000000000002,84.6,1011.26,0.0,0.0
27.878128,85.02898,1011.278,0.0,13.285756,27.900000000000002,84.5,1011.23,0.0,0.0
27.887707,84.98445,1011.2491,0.0,13.72549,27.900000000000002,84.7,1011.2499999999999,0.0,0.0
27.87799,85.03738,1011.2384,0.0,12.428343,27.900000000000002,84.6,1011.24,0.0,0.0
27.881512,85.00463,1011.23065,0.0,12.762844,27.8,85.1,1011.26,0.0,0.0
27.806595,85.32686,1011.23785,0.0,10.915727,27.8,85.4,1011.24,0.0,0.0
27.758316,85.59547,1011.2305,0.0,10.54129,27.8,85.0,1011.27,0.0,0.0
27.771322,85.4849,1011.242,0.0,12.297869,27.900000000000002,84.8,1011.2900000000001,0.0,0.0
27.831446,85.20313,1011.25476,0.0,12.828976,27.900000000000002,85.1,1011.32,0.0,0.0
27.837091,85.22708,1011.27466,0.0,11.371821,27.900000000000002,84.9,1011.35,0.0,0.0
27.852875,85.15727,1011.3034,0.0,12.126088,27.900000000000002,85.1,1011.3700000000001,0.0,0.0
27.843891,85.24492,1011.3293,0.0,11.645884,28.0,85.0,1011.35,0.0,0.0
27.892689,85.15929,1011.3306,0.0,12.585581,28.0,84.8,1011.3700000000001,0.0,0.0
27.932669,85.0627,1011.34216,0.0,13.42091,28.0,84.6,1011.41,0.0,0.0
27.961075,84.94578,1011.3702,0.0,13.853431,27.900000000000002,84.2,1011.41,0.0,0.0
27.951382,84.83894,1011.39935,0.0,15.461206,28.0,84.2,1011.4500000000002,0.0,0.0
27.974314,84.65473,1011.4254,0.0,14.511675,27.900000000000002,85.1,1011.42,0.0,0.0
27.881521,85.13577,1011.4229,0.0,11.532068,27.900000000000002,84.8,1011.4500000000002,0.0,0.0
27.868408,85.17539,1011.43164,0.0,12.863427,27.900000000000002,85.1,1011.4399999999999,0.0,0.0
27.847858,85.32584,1011.42834,0.0,12.372345,27.900000000000002,84.6,1011.4500000000002,0.0,0.0
27.879166,85.133286,1011.434,0.0,14.427006,27.900000000000002,84.8,1011.4399999999999,0.0,0.0
27.8773,85.14382,1011.4318,0.0,13.73148,27.8,85.2,1011.42,0.0,0.0
27.809668,85.458305,1011.42334,0.0,12.64903,27.900000000000002,85.1,1011.41,0.0,0.0
27.83324,85.417,1011.4059,0.0,13.250947,27.8,85.5,1011.38,0.0,0.0
27.783712,85.71479,1011.3851,0.0,12.46357,27.8,85.1,1011.3899999999999,0.0,0.0
27.793621,85.62951,1011.38025,0.0,14.071554,27.8,85.1,1011.3899999999999,0.0,0.0
27.795918,85.57001,1011.3789,0.0,13.980717,27.900000000000002,84.9,1011.41,0.0,0.0
27.84908,85.30961,1011.3826,0.0,14.030695,27.8,85.1,1011.4000000000001,0.0,0.0
27.814615,85.42077,1011.3872,0.0,13.277948,27.8,85.2,1011.4300000000001,0.0,0.0
27.787374,85.50276,1011.4015,0.0,12.610853,27.8,85.1,1011.4399999999999,0.0,0.0
27.781244,85.47667,1011.41516,0.0,13.106972,27.8,85.3,1011.46,0.0,0.0
